price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild
177472,Petrovaradin,111,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
62000,Novo Naselje,27,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
130000,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2020.0
150000,Stara Detelinara,79,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2010.0
87550,Stari Grad,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0
124468,Telep,50,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2001.0
312600,Sremska Kamenica,185,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2001.0
124630,Novo Naselje,55,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
130800,Bulevar Patrijarha Pavla,55,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,4,2001.0
90228,Petrovaradin,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
513000,Telep,276,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2001.0
149350,Socijalno,63,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2001.0
116000,Liman 3,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, terasa",8,1970.0
154500,Tatarsko Brdo,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, terasa",3,1970.0
78700,Socijalno,30,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2005.0
266150,Salajka,129,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0
166900,Liman 4,81,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),4,2005.0
97850,Socijalno,39,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terase (2),1,2005.0
92700,rare_location,52,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2005.0
247200,Nova Detelinara,99,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2015.0
176150,Stari Grad,45,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2015.0
164800,Grbavica,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2015.0
145860,Novo Naselje,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),3,2015.0
89610,Socijalno,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),1,2015.0
87150,Petrovaradin,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2015.0
180300,Bulevar Patrijarha Pavla,81,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
95480,Novo Naselje,61,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2022.0
118900,Sremska Kamenica,72,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
164800,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
78280,Stari Grad,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
326430,Bulevar Oslobođenja,134,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
139000,Nova Detelinara,67,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2000.0
144200,Nova Detelinara,54,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
123600,Grbavica,60,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1962.0
133490,Grbavica,48,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2002.0
180300,Podbara,71,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",1,2002.0
61800,Stari Grad,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1947.0
133900,Nova Detelinara,60,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
144200,Socijalno,50,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2014.0
49440,Bulevar Oslobođenja,30,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,0,2008.0
288400,Novo Naselje,103,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
139050,Podbara,47,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2018.0
80090,Telep,32,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
79100,Telep,32,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
101970,Telep,45,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
160680,Novo Naselje,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1979.0
126850,Telep,57,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1979.0
139500,Grbavica,52,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
149350,Bulevar Evrope,57,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2019.0
200850,Grbavica,94,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2021.0
515000,Sajmište,149,5.0,etažno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
103000,Sajmište,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2006.0
330000,Bulevar Oslobođenja,134,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
75950,Podbara,30,1.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
109180,Sajmište,58,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
144200,Liman 4,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
144200,Rotkvarija,49,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
133900,Bulevar Oslobođenja,52,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
131300,Grbavica,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
74160,Telep,31,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
129400,Podbara,91,3.0,etažno grejanje,0,Dupleks,ima lift (1),1,terasa,3,2022.0
49440,Adice,33,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
108150,Adice,62,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
386630,Liman 4,208,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
123600,Grbavica,63,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
159650,Grbavica,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
127200,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
206000,Nova Detelinara,86,4.0,centralno grejanje,0,Dupleks,ima lift (1),1,terasa,3,2022.0
84700,Nova Detelinara,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
320000,Stari Grad,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
128700,Bulevar Oslobođenja,49,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
199550,Kej,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
149350,Nova Detelinara,58,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
92700,Avijatičarsko Naselje,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
61800,Novo Naselje,48,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
56650,Adice,32,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
125660,Nova Detelinara,56,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
118450,Sajmište,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2022.0
61800,Salajka,36,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
82400,Detelinara,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
113300,Detelinara,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
136990,Nova Detelinara,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
110210,Nova Detelinara,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
92700,Adamovićevo Naselje,75,3.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
123600,Bulevar Oslobođenja,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
95600,Petrovaradin,64,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
103100,Petrovaradin,69,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
102000,Podbara,42,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
85760,Veternik,50,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
97850,Podbara,53,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
149350,Novo Naselje,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
70800,Adice,42,2.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
159650,Nova Detelinara,64,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
171500,Podbara,90,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
167890,Socijalno,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
206010,Nova Detelinara,113,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2022.0
236900,Bulevar Oslobođenja,101,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2022.0
105900,Detelinara,49,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2022.0
200850,Kej,78,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2022.0
133900,Novo Naselje,64,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
123600,Sajmište,66,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,8,2022.0
98850,Telep,57,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
153300,Klisa,93,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
139050,Liman 4,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
103000,Nova Detelinara,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
92700,Bulevar Oslobođenja,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
168200,Telep,71,3.0,etažno grejanje,0,Penthaus,ima lift (1),1,terasa,4,2022.0
134400,Telep,58,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
170600,Telep,72,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
72100,Grbavica,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
87550,Novo Naselje,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
127500,Telep,55,3.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
89500,Nova Detelinara,39,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
112270,Grbavica,46,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
99910,Sajmište,56,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2022.0
59750,Socijalno,20,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
154500,Socijalno,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
164800,Nova Detelinara,87,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
236900,Stari Grad,67,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2022.0
145320,Novo Naselje,88,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
128800,Nova Detelinara,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
169950,Grbavica,67,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",1,2022.0
97850,Socijalno,39,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",1,2022.0
80000,Stari Grad,28,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",4,2022.0
195000,Grbavica,94,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2022.0
87000,Petrovaradin,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
81380,Petrovaradin,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
123600,Stari Grad,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
154500,Tatarsko Brdo,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2005.0
148500,Bulevar Patrijarha Pavla,81,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",1,2005.0
113300,Salajka,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",2,2020.0
566500,Stari Grad,132,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2014.0
137040,Telep,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2014.0
127820,Telep,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2014.0
163120,Telep,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
133260,Telep,57,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2014.0
56650,Socijalno,17,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2014.0
209540,Grbavica,79,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
119000,Podbara,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",1,2014.0
84400,Petrovaradin,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
185950,Telep,72,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
170640,Telep,72,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
125750,Telep,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
391400,Telep,169,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
360500,Telep,145,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2014.0
157590,Stara Detelinara,79,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2014.0
133900,Grbavica,52,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,2014.0
103000,Grbavica,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2014.0
131330,Grbavica,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2001.0
169950,Podbara,126,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2001.0
97600,Adice,40,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2001.0
185400,Podbara,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2001.0
157590,Stara Detelinara,79,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2001.0
87550,Nova Detelinara,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2001.0
144200,Socijalno,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
152900,Petrovaradin,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2001.0
51090,Klisa,32,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0
338100,Stari Grad,101,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,2001.0
275010,Sajmište,89,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2001.0
133900,Novo Naselje,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1985.0
262650,Bulevar Patrijarha Pavla,108,5.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,5,2020.0
72100,Cara Dušana,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
164000,Bulevar Oslobođenja,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2020.0
79000,Grbavica,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
88680,Železnička stanica,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2020.0
106500,Bulevar Patrijarha Pavla,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
87650,Bulevar Evrope,37,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
68000,Nova Detelinara,25,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2020.0
162250,Podbara,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,"terasa, lođa",3,2020.0
95000,Nova Detelinara,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2006.0
106000,Rotkvarija,52,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,4,2006.0
410000,Sremska Kamenica,181,5.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2006.0
75000,Nova Detelinara,40,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,6,2006.0
87550,Stari Grad,34,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
97850,Stari Grad,39,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
116290,Grbavica,45,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,2008.0
118350,Grbavica,43,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2008.0
164000,Liman 3,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2008.0
82400,Novo Naselje,40,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2008.0
120000,Novo Naselje,62,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2008.0
103200,Bulevar Oslobođenja,48,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2008.0
153000,Bulevar Oslobođenja,63,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2008.0
185400,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,1980.0
246000,Liman 4,74,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2005.0
200850,Stari Grad,78,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0
160700,Novo Naselje,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1980.0
109000,Sajmište,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2017.0
143300,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
143300,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
144600,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
118200,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
144600,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
114500,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
142800,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
114200,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
114500,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
146100,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
211250,Kej,88,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0
118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0
118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
114750,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
142300,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
114500,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
142300,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0
104250,Kej,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
143300,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
142300,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
115250,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
114750,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0
114750,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0
110900,Nova Detelinara,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
157500,Nova Detelinara,63,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, podrum, terasa",2,2010.0
59370,Veternik,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, podrum, terasa",1,2010.0
86000,Nova Detelinara,38,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, podrum, terasa",2,1965.0
340000,Bulevar Oslobođenja,113,4.0,centralno grejanje,1,Stan u zgradi,ima lift (2),1,"alarm, terasa, lođa",1,1965.0
206000,rare_location,89,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"alarm, terasa, lođa",5,2020.0
99500,Grbavica,37,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
109000,Grbavica,48,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
200850,Stari Grad,78,4.0,podno grejanje,2,Dupleks,ima lift (1),1,terasa,6,2020.0
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
109000,Grbavica,48,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
109000,Grbavica,48,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
140000,Telep,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2020.0
319000,Stari Grad,110,4.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0
202200,Stari Grad,77,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0
154500,Stari Grad,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0
140000,Liman 4,82,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,13,2004.0
70040,Novo Naselje,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2000.0
213400,Grbavica,115,5.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2000.0
185400,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,1980.0
328570,Stari Grad,110,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1951.0
66950,Telep,26,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
112000,Podbara,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
152000,Bulevar Oslobođenja,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2002.0
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2002.0
91240,Novo Naselje,48,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2002.0
133900,Telep,50,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2002.0
41200,Stari Grad,18,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1945.0
136000,Novo Naselje,66,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,6,1980.0
121130,Telep,49,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0
255000,Petrovaradin,118,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0
107120,Telep,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
83500,Telep,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
